decisions,raw_accuracy,gated_accuracy,raw_aurc,gated_aurc,raw_argmax_infeasible_rate,truth_infeasible_rate,mean_permitted_size,unigram_fallback_rate,empty_feasible_rate,raw_accuracy_on_deviating,gated_accuracy_on_deviating,raw_accuracy_on_conforming,gated_accuracy_on_conforming,raw_coverage@0.01,gated_coverage@0.01,raw_coverage@0.02,gated_coverage@0.02,raw_coverage@0.05,gated_coverage@0.05,raw_coverage@0.1,gated_coverage@0.1,train_cases,test_cases,alphabet,municipality
16203.0,0.31845954452879094,0.3176572239708696,0.4616341127309483,0.4660301129788002,0.00672714929334074,0.017342467444300437,224.1766339566747,6.171696599395174e-05,0.0,0.0498220640569395,0.0,0.32320060293932923,0.32326340911945733,0.000493735727951614,0.000493735727951614,0.000493735727951614,0.000493735727951614,0.0013577732518669382,0.00141949021786089,0.008702092205147194,0.001974942911806456,839.0,360.0,384.0,1.0
13038.0,0.2936033133916245,0.2942936033133916,0.5057611375073399,0.5082072202971262,0.006979598097867771,0.022396073017333946,229.96548550391165,0.0,0.0,0.003424657534246575,0.0,0.30025105915581357,0.30103561901773107,7.669888019634913e-05,7.669888019634913e-05,7.669888019634913e-05,7.669888019634913e-05,7.669888019634913e-05,7.669888019634913e-05,0.006366007056296978,7.669888019634913e-05,582.0,250.0,393.0,2.0
17593.0,0.3350196100721878,0.3359859034843404,0.4539518907522214,0.4526450114305228,0.007502984141419883,0.016540669584493833,200.49622008753482,5.684078895015063e-05,0.0,0.0,0.0,0.340654259623165,0.34163680499364235,0.0003978855226510544,0.0003978855226510544,0.0003978855226510544,0.0003978855226510544,0.0036378104928096403,0.0003978855226510544,0.02546467344966748,0.03274029443528676,986.0,423.0,364.0,3.0
13600.0,0.43220588235294116,0.43176470588235294,0.35073812535255705,0.35159400316228284,0.001838235294117647,0.013161764705882354,188.14220588235295,0.0,0.0,0.03910614525139665,0.0,0.4374487743089189,0.4375232844050369,0.002058823529411765,0.002058823529411765,0.002058823529411765,0.002058823529411765,0.015073529411764706,0.01536764705882353,0.04632352941176471,0.046544117647058826,737.0,316.0,344.0,4.0
17405.0,0.32042516518241887,0.3207698937087044,0.45873982502939514,0.4619861985529327,0.003332375754093651,0.02769319161160586,212.94961218040794,0.0,0.0,0.0,0.0,0.32955149796135436,0.3299060450274774,0.0002872737719046251,0.0002872737719046251,0.0002872737719046251,0.0002872737719046251,0.0013789141051422005,0.0002872737719046251,0.001953461648951451,0.0002872737719046251,809.0,347.0,353.0,5.0
