decisions,raw_accuracy,gated_accuracy,raw_aurc,gated_aurc,raw_argmax_infeasible_rate,truth_infeasible_rate,mean_permitted_size,unigram_fallback_rate,empty_feasible_rate,raw_accuracy_on_deviating,gated_accuracy_on_deviating,raw_accuracy_on_conforming,gated_accuracy_on_conforming,raw_coverage@0.01,gated_coverage@0.01,raw_coverage@0.02,gated_coverage@0.02,raw_coverage@0.05,gated_coverage@0.05,raw_coverage@0.1,gated_coverage@0.1,train_cases,test_cases,alphabet,municipality
16203.0,0.31845954452879094,0.26704931185582914,0.4616341127309483,0.597651258830319,0.3522804418934765,0.45800160464111583,155.24723816577176,0.12263161142998211,0.0,0.1339442123703005,0.0,0.47437941243452514,0.49271236620359826,0.000493735727951614,6.171696599395174e-05,0.000493735727951614,6.171696599395174e-05,0.0013577732518669382,6.171696599395174e-05,0.008702092205147194,6.171696599395174e-05,839.0,360.0,384.0,1.0
13038.0,0.2936033133916245,0.2593189139438564,0.5057611375073399,0.6256716641108084,0.454747660684154,0.5186378278877128,154.1114434729253,0.10484736922840926,0.0,0.11505471753918958,0.0,0.4859783301465902,0.5387189292543021,7.669888019634913e-05,0.00015339776039269826,7.669888019634913e-05,0.00015339776039269826,7.669888019634913e-05,0.00015339776039269826,0.006366007056296978,0.00015339776039269826,582.0,250.0,393.0,2.0
17593.0,0.3350196100721878,0.30028988802364576,0.4539518907522214,0.5543245061579041,0.3235377707042574,0.3959529358267493,138.24873529244587,0.07144887171033934,0.0,0.12561010623026128,0.0,0.4722875693987014,0.4971299520090336,0.0003978855226510544,0.0002842039447507531,0.0003978855226510544,0.0002842039447507531,0.0036378104928096403,0.0002842039447507531,0.02546467344966748,0.000625248678451657,986.0,423.0,364.0,3.0
13600.0,0.43220588235294116,0.36830882352941174,0.35073812535255705,0.47220687754172064,0.3538235294117647,0.40198529411764705,127.88845588235294,0.10897058823529411,0.0,0.20395097859886593,0.0,0.5856387556867084,0.6158858969629902,0.002058823529411765,0.00014705882352941175,0.002058823529411765,0.00014705882352941175,0.015073529411764706,0.00014705882352941175,0.04632352941176471,0.00014705882352941175,737.0,316.0,344.0,4.0
17405.0,0.32042516518241887,0.27997701809824765,0.45873982502939514,0.6071476674286667,0.43182993392703245,0.4937087043952887,145.10376328641195,0.111117494972709,0.0,0.1356918421971372,0.0,0.5005674080798911,0.5529959146618247,0.0002872737719046251,5.745475438092502e-05,0.0002872737719046251,5.745475438092502e-05,0.0013789141051422005,5.745475438092502e-05,0.001953461648951451,5.745475438092502e-05,809.0,347.0,353.0,5.0
